"Season","Name","LastName","FirstName","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftNumber","GP","G","A","P"
20052006,"Tom Preissing","Preissing","Tom","SJS","D","R","1978-12-03","ArlingtonHeights","USA","IL","USA",72,197,NA,NA,NA,74,11,32,43
20062007,"Tom Preissing","Preissing","Tom","OTT","D","R","1978-12-03","ArlingtonHeights","USA","IL","USA",72,197,NA,NA,NA,80,7,31,38
20072008,"Tom Preissing","Preissing","Tom","LAK","D","R","1978-12-03","ArlingtonHeights","USA","IL","USA",72,197,NA,NA,NA,77,8,16,24
20082009,"Tom Preissing","Preissing","Tom","LAK","D","R","1978-12-03","ArlingtonHeights","USA","IL","USA",72,197,NA,NA,NA,22,3,4,7
20092010,"Tom Preissing","Preissing","Tom","COL","D","R","1978-12-03","ArlingtonHeights","USA","IL","USA",72,197,NA,NA,NA,4,0,1,1
20022003,"Keith Primeau","Primeau","Keith","PHI","C","L","1971-11-24","Toronto","CAN","ON","CAN",77,220,1990,1,3,80,19,27,46
20032004,"Keith Primeau","Primeau","Keith","PHI","C","L","1971-11-24","Toronto","CAN","ON","CAN",77,220,1990,1,3,54,7,15,22
20052006,"Keith Primeau","Primeau","Keith","PHI","C","L","1971-11-24","Toronto","CAN","ON","CAN",77,220,1990,1,3,9,1,6,7
20022003,"Wayne Primeau","Primeau","Wayne","PIT, SJS","C","L","1976-06-04","Scarborough","CAN","ON","CAN",76,225,1994,1,17,77,6,12,18
20032004,"Wayne Primeau","Primeau","Wayne","SJS","C","L","1976-06-04","Scarborough","CAN","ON","CAN",76,225,1994,1,17,72,9,20,29
20052006,"Wayne Primeau","Primeau","Wayne","SJS, BOS","C","L","1976-06-04","Scarborough","CAN","ON","CAN",76,225,1994,1,17,71,11,11,22
20062007,"Wayne Primeau","Primeau","Wayne","BOS, CGY","C","L","1976-06-04","Scarborough","CAN","ON","CAN",76,225,1994,1,17,78,10,12,22
20072008,"Wayne Primeau","Primeau","Wayne","CGY","C","L","1976-06-04","Scarborough","CAN","ON","CAN",76,225,1994,1,17,43,3,7,10
20082009,"Wayne Primeau","Primeau","Wayne","CGY","C","L","1976-06-04","Scarborough","CAN","ON","CAN",76,225,1994,1,17,24,0,4,4
20092010,"Wayne Primeau","Primeau","Wayne","TOR","C","L","1976-06-04","Scarborough","CAN","ON","CAN",76,225,1994,1,17,59,3,5,8
20142015,"Shane Prince","Prince","Shane","OTT","C","L","1992-11-16","Rochester","USA","NY","USA",71,185,2011,2,61,2,0,1,1
20152016,"Shane Prince","Prince","Shane","OTT, NYI","C","L","1992-11-16","Rochester","USA","NY","USA",71,185,2011,2,61,62,6,11,17
20162017,"Shane Prince","Prince","Shane","NYI","C","L","1992-11-16","Rochester","USA","NY","USA",71,185,2011,2,61,43,5,11,16
20052006,"David Printz","Printz","David","PHI","D","L","1980-07-24","Stockholm","SWE",NA,"SWE",77,220,2001,7,225,1,0,0,0
20062007,"David Printz","Printz","David","PHI","D","L","1980-07-24","Stockholm","SWE",NA,"SWE",77,220,2001,7,225,12,0,0,0
20022003,"Chris Pronger","Pronger","Chris","STL","D","L","1974-10-10","Dryden","CAN","ON","CAN",78,220,1993,1,2,5,1,3,4
20032004,"Chris Pronger","Pronger","Chris","STL","D","L","1974-10-10","Dryden","CAN","ON","CAN",78,220,1993,1,2,80,14,40,54
20052006,"Chris Pronger","Pronger","Chris","EDM","D","L","1974-10-10","Dryden","CAN","ON","CAN",78,220,1993,1,2,80,12,44,56
20062007,"Chris Pronger","Pronger","Chris","ANA","D","L","1974-10-10","Dryden","CAN","ON","CAN",78,220,1993,1,2,66,13,46,59
20072008,"Chris Pronger","Pronger","Chris","ANA","D","L","1974-10-10","Dryden","CAN","ON","CAN",78,220,1993,1,2,72,12,31,43
20082009,"Chris Pronger","Pronger","Chris","ANA","D","L","1974-10-10","Dryden","CAN","ON","CAN",78,220,1993,1,2,82,11,37,48
20092010,"Chris Pronger","Pronger","Chris","PHI","D","L","1974-10-10","Dryden","CAN","ON","CAN",78,220,1993,1,2,82,10,45,55
20102011,"Chris Pronger","Pronger","Chris","PHI","D","L","1974-10-10","Dryden","CAN","ON","CAN",78,220,1993,1,2,50,4,21,25
20112012,"Chris Pronger","Pronger","Chris","PHI","D","L","1974-10-10","Dryden","CAN","ON","CAN",78,220,1993,1,2,13,1,11,12
20022003,"Sean Pronger","Pronger","Sean","CBJ","C","L","1972-11-30","ThunderBay","CAN","ON","CAN",75,209,1991,3,51,78,7,6,13
20032004,"Sean Pronger","Pronger","Sean","VAN","C","L","1972-11-30","ThunderBay","CAN","ON","CAN",75,209,1991,3,51,3,0,1,1
20022003,"Vinny Prospal","Prospal","Vinny","TBL","L","L","1975-02-17","Cesk√Budejovice","CZE",NA,"CZE",74,191,1993,3,71,80,22,57,79
20032004,"Vinny Prospal","Prospal","Vinny","ANA","L","L","1975-02-17","Cesk√Budejovice","CZE",NA,"CZE",74,191,1993,3,71,82,19,35,54
20052006,"Vinny Prospal","Prospal","Vinny","TBL","L","L","1975-02-17","Cesk√Budejovice","CZE",NA,"CZE",74,191,1993,3,71,81,25,55,80
20062007,"Vinny Prospal","Prospal","Vinny","TBL","L","L","1975-02-17","Cesk√Budejovice","CZE",NA,"CZE",74,191,1993,3,71,82,14,41,55
20072008,"Vinny Prospal","Prospal","Vinny","TBL, PHI","L","L","1975-02-17","Cesk√Budejovice","CZE",NA,"CZE",74,191,1993,3,71,80,33,38,71
20082009,"Vinny Prospal","Prospal","Vinny","TBL","L","L","1975-02-17","Cesk√Budejovice","CZE",NA,"CZE",74,191,1993,3,71,82,19,26,45
20092010,"Vinny Prospal","Prospal","Vinny","NYR","L","L","1975-02-17","Cesk√Budejovice","CZE",NA,"CZE",74,191,1993,3,71,75,20,38,58
20102011,"Vinny Prospal","Prospal","Vinny","NYR","L","L","1975-02-17","Cesk√Budejovice","CZE",NA,"CZE",74,191,1993,3,71,29,9,14,23
20112012,"Vinny Prospal","Prospal","Vinny","CBJ","L","L","1975-02-17","Cesk√Budejovice","CZE",NA,"CZE",74,191,1993,3,71,82,16,39,55
20122013,"Vinny Prospal","Prospal","Vinny","CBJ","L","L","1975-02-17","Cesk√Budejovice","CZE",NA,"CZE",74,191,1993,3,71,48,12,18,30
20092010,"Nate Prosser","Prosser","Nate","MIN","D","R","1986-05-07","ElkRiver","USA","MN","USA",74,201,NA,NA,NA,3,0,1,1
20102011,"Nate Prosser","Prosser","Nate","MIN","D","R","1986-05-07","ElkRiver","USA","MN","USA",74,201,NA,NA,NA,2,0,0,0
20112012,"Nate Prosser","Prosser","Nate","MIN","D","R","1986-05-07","ElkRiver","USA","MN","USA",74,201,NA,NA,NA,51,1,11,12
20122013,"Nate Prosser","Prosser","Nate","MIN","D","R","1986-05-07","ElkRiver","USA","MN","USA",74,201,NA,NA,NA,17,0,0,0
20132014,"Nate Prosser","Prosser","Nate","MIN","D","R","1986-05-07","ElkRiver","USA","MN","USA",74,201,NA,NA,NA,53,2,6,8
20142015,"Nate Prosser","Prosser","Nate","MIN","D","R","1986-05-07","ElkRiver","USA","MN","USA",74,201,NA,NA,NA,63,2,5,7
20152016,"Nate Prosser","Prosser","Nate","MIN","D","R","1986-05-07","ElkRiver","USA","MN","USA",74,201,NA,NA,NA,54,0,3,3
20162017,"Nate Prosser","Prosser","Nate","MIN","D","R","1986-05-07","ElkRiver","USA","MN","USA",74,201,NA,NA,NA,27,0,4,4
20112012,"Dalton Prout","Prout","Dalton","CBJ","D","R","1990-03-13","Kingsville","CAN","ON","CAN",75,229,2010,6,154,5,0,0,0
20122013,"Dalton Prout","Prout","Dalton","CBJ","D","R","1990-03-13","Kingsville","CAN","ON","CAN",75,229,2010,6,154,28,1,6,7
20132014,"Dalton Prout","Prout","Dalton","CBJ","D","R","1990-03-13","Kingsville","CAN","ON","CAN",75,229,2010,6,154,49,2,4,6
20142015,"Dalton Prout","Prout","Dalton","CBJ","D","R","1990-03-13","Kingsville","CAN","ON","CAN",75,229,2010,6,154,63,0,8,8
20152016,"Dalton Prout","Prout","Dalton","CBJ","D","R","1990-03-13","Kingsville","CAN","ON","CAN",75,229,2010,6,154,64,3,6,9
20162017,"Dalton Prout","Prout","Dalton","CBJ","D","R","1990-03-13","Kingsville","CAN","ON","CAN",75,229,2010,6,154,15,0,3,3
20162017,"Ivan Provorov","Provorov","Ivan","PHI","D","L","1997-01-13","Yaroslavl","RUS",NA,"RUS",73,201,2015,1,7,59,5,19,24
20052006,"Petr Prucha","Prucha","Petr","NYR","R","R","1982-09-14","Chrudim","CZE",NA,"CZE",72,175,2002,8,240,68,30,17,47
20062007,"Petr Prucha","Prucha","Petr","NYR","R","R","1982-09-14","Chrudim","CZE",NA,"CZE",72,175,2002,8,240,79,22,18,40
20072008,"Petr Prucha","Prucha","Petr","NYR","R","R","1982-09-14","Chrudim","CZE",NA,"CZE",72,175,2002,8,240,62,7,10,17
20082009,"Petr Prucha","Prucha","Petr","NYR, PHX","R","R","1982-09-14","Chrudim","CZE",NA,"CZE",72,175,2002,8,240,47,6,13,19
20092010,"Petr Prucha","Prucha","Petr","PHX","R","R","1982-09-14","Chrudim","CZE",NA,"CZE",72,175,2002,8,240,79,13,9,22
20102011,"Petr Prucha","Prucha","Petr","PHX","R","R","1982-09-14","Chrudim","CZE",NA,"CZE",72,175,2002,8,240,11,0,1,1
20062007,"Brandon Prust","Prust","Brandon","CGY","L","L","1984-03-16","London","CAN","ON","CAN",72,195,2004,3,70,10,0,0,0
20082009,"Brandon Prust","Prust","Brandon","CGY, PHX","L","L","1984-03-16","London","CAN","ON","CAN",72,195,2004,3,70,36,1,2,3
20092010,"Brandon Prust","Prust","Brandon","CGY, NYR","L","L","1984-03-16","London","CAN","ON","CAN",72,195,2004,3,70,69,5,9,14
20102011,"Brandon Prust","Prust","Brandon","NYR","L","L","1984-03-16","London","CAN","ON","CAN",72,195,2004,3,70,82,13,16,29
20112012,"Brandon Prust","Prust","Brandon","NYR","L","L","1984-03-16","London","CAN","ON","CAN",72,195,2004,3,70,82,5,12,17
20122013,"Brandon Prust","Prust","Brandon","MTL","L","L","1984-03-16","London","CAN","ON","CAN",72,195,2004,3,70,38,5,9,14
20132014,"Brandon Prust","Prust","Brandon","MTL","L","L","1984-03-16","London","CAN","ON","CAN",72,195,2004,3,70,52,6,7,13
20142015,"Brandon Prust","Prust","Brandon","MTL","L","L","1984-03-16","London","CAN","ON","CAN",72,195,2004,3,70,82,4,14,18
20152016,"Brandon Prust","Prust","Brandon","VAN","L","L","1984-03-16","London","CAN","ON","CAN",72,195,2004,3,70,35,1,6,7
20142015,"Matt Puempel","Puempel","Matt","OTT","L","L","1993-01-24","Windsor","CAN","ON","CAN",73,205,2011,1,24,13,2,1,3
20152016,"Matt Puempel","Puempel","Matt","OTT","L","L","1993-01-24","Windsor","CAN","ON","CAN",73,205,2011,1,24,26,2,1,3
20162017,"Matt Puempel","Puempel","Matt","OTT, NYR","L","L","1993-01-24","Windsor","CAN","ON","CAN",73,205,2011,1,24,32,6,1,7
20162017,"Jesse Puljujarvi","Puljujarvi","Jesse","EDM","R","R","1998-05-07","Alvkarleby","SWE",NA,"FIN",76,203,2016,1,4,28,1,7,8
20132014,"Teemu Pulkkinen","Pulkkinen","Teemu","DET","L","R","1992-01-02","Vantaa","FIN",NA,"FIN",70,185,2010,4,111,3,0,0,0
20142015,"Teemu Pulkkinen","Pulkkinen","Teemu","DET","L","R","1992-01-02","Vantaa","FIN",NA,"FIN",70,185,2010,4,111,31,5,3,8
20152016,"Teemu Pulkkinen","Pulkkinen","Teemu","DET","L","R","1992-01-02","Vantaa","FIN",NA,"FIN",70,185,2010,4,111,36,6,6,12
20162017,"Teemu Pulkkinen","Pulkkinen","Teemu","MIN","L","R","1992-01-02","Vantaa","FIN",NA,"FIN",70,185,2010,4,111,9,1,0,1
20152016,"Ryan Pulock","Pulock","Ryan","NYI","D","R","1994-10-06","Dauphin","CAN","MB","CAN",74,215,2013,1,15,15,2,2,4
20162017,"Ryan Pulock","Pulock","Ryan","NYI","D","R","1994-10-06","Dauphin","CAN","MB","CAN",74,215,2013,1,15,1,0,0,0
20072008,"Teddy Purcell","Purcell","Teddy","LAK","L","R","1985-09-08","StJohns","CAN","NL","CAN",74,195,NA,NA,NA,10,1,2,3
20082009,"Teddy Purcell","Purcell","Teddy","LAK","L","R","1985-09-08","StJohns","CAN","NL","CAN",74,195,NA,NA,NA,40,4,12,16
20092010,"Teddy Purcell","Purcell","Teddy","LAK, TBL","L","R","1985-09-08","StJohns","CAN","NL","CAN",74,195,NA,NA,NA,60,6,9,15
20102011,"Teddy Purcell","Purcell","Teddy","TBL","L","R","1985-09-08","StJohns","CAN","NL","CAN",74,195,NA,NA,NA,81,17,34,51
20112012,"Teddy Purcell","Purcell","Teddy","TBL","L","R","1985-09-08","StJohns","CAN","NL","CAN",74,195,NA,NA,NA,81,24,41,65
20122013,"Teddy Purcell","Purcell","Teddy","TBL","L","R","1985-09-08","StJohns","CAN","NL","CAN",74,195,NA,NA,NA,48,11,25,36
20132014,"Teddy Purcell","Purcell","Teddy","TBL","L","R","1985-09-08","StJohns","CAN","NL","CAN",74,195,NA,NA,NA,81,12,30,42
20142015,"Teddy Purcell","Purcell","Teddy","EDM","L","R","1985-09-08","StJohns","CAN","NL","CAN",74,195,NA,NA,NA,82,12,22,34
20152016,"Teddy Purcell","Purcell","Teddy","EDM, FLA","L","R","1985-09-08","StJohns","CAN","NL","CAN",74,195,NA,NA,NA,76,14,29,43
20162017,"Teddy Purcell","Purcell","Teddy","LAK","L","R","1985-09-08","StJohns","CAN","NL","CAN",74,195,NA,NA,NA,12,0,2,2
20022003,"Dale Purinton","Purinton","Dale","NYR","D","L","1976-10-11","FortWayne","USA","IN","USA",75,228,1995,5,117,58,3,9,12
20032004,"Dale Purinton","Purinton","Dale","NYR","D","L","1976-10-11","FortWayne","USA","IN","USA",75,228,1995,5,117,40,1,1,2
20052006,"Konstantin Pushkarev","Pushkarev","Konstantin","LAK","R","R","1985-02-12","UstKamenogorsk","KAZ",NA,"KAZ",72,180,2003,2,44,1,0,1,1
20062007,"Konstantin Pushkarev","Pushkarev","Konstantin","LAK","R","R","1985-02-12","UstKamenogorsk","KAZ",NA,"KAZ",72,180,2003,2,44,16,2,2,4
20022003,"Jamie Pushor","Pushor","Jamie","PIT","D","R","1973-02-11","Lethbridge","CAN","AB","CAN",75,218,1991,2,32,76,3,1,4
20032004,"Jamie Pushor","Pushor","Jamie","CBJ, NYR","D","R","1973-02-11","Lethbridge","CAN","AB","CAN",75,218,1991,2,32,14,0,0,0
20052006,"Jamie Pushor","Pushor","Jamie","CBJ","D","R","1973-02-11","Lethbridge","CAN","AB","CAN",75,218,1991,2,32,4,1,2,3
20022003,"Taylor Pyatt","Pyatt","Taylor","BUF","L","L","1981-08-19","ThunderBay","CAN","ON","CAN",76,230,1999,1,8,78,14,14,28
20032004,"Taylor Pyatt","Pyatt","Taylor","BUF","L","L","1981-08-19","ThunderBay","CAN","ON","CAN",76,230,1999,1,8,63,8,12,20
20052006,"Taylor Pyatt","Pyatt","Taylor","BUF","L","L","1981-08-19","ThunderBay","CAN","ON","CAN",76,230,1999,1,8,41,6,6,12
20062007,"Taylor Pyatt","Pyatt","Taylor","VAN","L","L","1981-08-19","ThunderBay","CAN","ON","CAN",76,230,1999,1,8,76,23,14,37
20072008,"Taylor Pyatt","Pyatt","Taylor","VAN","L","L","1981-08-19","ThunderBay","CAN","ON","CAN",76,230,1999,1,8,79,16,21,37
20082009,"Taylor Pyatt","Pyatt","Taylor","VAN","L","L","1981-08-19","ThunderBay","CAN","ON","CAN",76,230,1999,1,8,69,10,9,19
20092010,"Taylor Pyatt","Pyatt","Taylor","PHX","L","L","1981-08-19","ThunderBay","CAN","ON","CAN",76,230,1999,1,8,74,12,11,23
20102011,"Taylor Pyatt","Pyatt","Taylor","PHX","L","L","1981-08-19","ThunderBay","CAN","ON","CAN",76,230,1999,1,8,76,18,13,31
20112012,"Taylor Pyatt","Pyatt","Taylor","PHX","L","L","1981-08-19","ThunderBay","CAN","ON","CAN",76,230,1999,1,8,73,9,10,19
20122013,"Taylor Pyatt","Pyatt","Taylor","NYR","L","L","1981-08-19","ThunderBay","CAN","ON","CAN",76,230,1999,1,8,48,6,5,11
20132014,"Taylor Pyatt","Pyatt","Taylor","NYR, PIT","L","L","1981-08-19","ThunderBay","CAN","ON","CAN",76,230,1999,1,8,56,4,1,5
20092010,"Tom Pyatt","Pyatt","Tom","MTL","L","L","1987-02-14","ThunderBay","CAN","ON","CAN",71,185,2005,4,107,40,2,3,5
20102011,"Tom Pyatt","Pyatt","Tom","MTL","L","L","1987-02-14","ThunderBay","CAN","ON","CAN",71,185,2005,4,107,61,2,5,7
20112012,"Tom Pyatt","Pyatt","Tom","TBL","L","L","1987-02-14","ThunderBay","CAN","ON","CAN",71,185,2005,4,107,74,12,7,19
20122013,"Tom Pyatt","Pyatt","Tom","TBL","L","L","1987-02-14","ThunderBay","CAN","ON","CAN",71,185,2005,4,107,43,8,8,16
20132014,"Tom Pyatt","Pyatt","Tom","TBL","L","L","1987-02-14","ThunderBay","CAN","ON","CAN",71,185,2005,4,107,27,3,4,7
20162017,"Tom Pyatt","Pyatt","Tom","OTT","L","L","1987-02-14","ThunderBay","CAN","ON","CAN",71,185,2005,4,107,58,6,12,18
20092010,"Mika Pyorala","Pyorala","Mika","PHI","C","L","1981-07-13","Oulu","FIN",NA,"FIN",72,190,NA,NA,NA,36,2,2,4
20122013,"Mark Pysyk","Pysyk","Mark","BUF","D","R","1992-01-11","SherwoodPark","CAN","AB","CAN",73,200,2010,1,23,19,1,4,5
20132014,"Mark Pysyk","Pysyk","Mark","BUF","D","R","1992-01-11","SherwoodPark","CAN","AB","CAN",73,200,2010,1,23,44,1,6,7
20142015,"Mark Pysyk","Pysyk","Mark","BUF","D","R","1992-01-11","SherwoodPark","CAN","AB","CAN",73,200,2010,1,23,7,2,1,3
20152016,"Mark Pysyk","Pysyk","Mark","BUF","D","R","1992-01-11","SherwoodPark","CAN","AB","CAN",73,200,2010,1,23,55,1,10,11
20162017,"Mark Pysyk","Pysyk","Mark","FLA","D","R","1992-01-11","SherwoodPark","CAN","AB","CAN",73,200,2010,1,23,58,2,9,11
20162017,"John Quenneville","Quenneville","John","NJD","C","L","1996-04-16","Edmonton","CAN","AB","CAN",73,195,2014,1,30,2,0,0,0
20082009,"Kevin Quick","Quick","Kevin","TBL","D","L","1988-03-29","Buffalo","USA","NY","USA",72,181,2006,3,78,6,0,1,1
20052006,"Kyle Quincey","Quincey","Kyle","DET","D","L","1985-08-12","Kitchener","CAN","ON","CAN",74,216,2003,4,132,1,0,0,0
20062007,"Kyle Quincey","Quincey","Kyle","DET","D","L","1985-08-12","Kitchener","CAN","ON","CAN",74,216,2003,4,132,6,1,0,1
20072008,"Kyle Quincey","Quincey","Kyle","DET","D","L","1985-08-12","Kitchener","CAN","ON","CAN",74,216,2003,4,132,6,0,0,0
20082009,"Kyle Quincey","Quincey","Kyle","LAK","D","L","1985-08-12","Kitchener","CAN","ON","CAN",74,216,2003,4,132,72,4,34,38
20092010,"Kyle Quincey","Quincey","Kyle","COL","D","L","1985-08-12","Kitchener","CAN","ON","CAN",74,216,2003,4,132,79,6,23,29
20102011,"Kyle Quincey","Quincey","Kyle","COL","D","L","1985-08-12","Kitchener","CAN","ON","CAN",74,216,2003,4,132,21,0,1,1
20112012,"Kyle Quincey","Quincey","Kyle","COL, DET","D","L","1985-08-12","Kitchener","CAN","ON","CAN",74,216,2003,4,132,72,7,19,26
20122013,"Kyle Quincey","Quincey","Kyle","DET","D","L","1985-08-12","Kitchener","CAN","ON","CAN",74,216,2003,4,132,36,1,2,3
20132014,"Kyle Quincey","Quincey","Kyle","DET","D","L","1985-08-12","Kitchener","CAN","ON","CAN",74,216,2003,4,132,82,4,9,13
20142015,"Kyle Quincey","Quincey","Kyle","DET","D","L","1985-08-12","Kitchener","CAN","ON","CAN",74,216,2003,4,132,73,3,15,18
20152016,"Kyle Quincey","Quincey","Kyle","DET","D","L","1985-08-12","Kitchener","CAN","ON","CAN",74,216,2003,4,132,47,4,7,11
20162017,"Kyle Quincey","Quincey","Kyle","NJD","D","L","1985-08-12","Kitchener","CAN","ON","CAN",74,216,2003,4,132,52,4,8,12
20152016,"Alan Quine","Quine","Alan","NYI","C","L","1993-02-25","Belleville","CAN","ON","CAN",72,200,2013,6,166,2,1,0,1
20162017,"Alan Quine","Quine","Alan","NYI","C","L","1993-02-25","Belleville","CAN","ON","CAN",72,200,2013,6,166,48,5,10,15
20022003,"Deron Quint","Quint","Deron","PHX","D","L","1976-03-12","Durham","USA","NH","USA",74,192,1994,2,30,51,7,10,17
20032004,"Deron Quint","Quint","Deron","CHI","D","L","1976-03-12","Durham","USA","NH","USA",74,192,1994,2,30,51,4,7,11
20062007,"Deron Quint","Quint","Deron","NYI","D","L","1976-03-12","Durham","USA","NH","USA",74,192,1994,2,30,5,0,0,0
20022003,"Stephane Quintal","Quintal","Stephane","MTL","D","R","1968-10-22","Boucherville","CAN","QC","CAN",75,233,1987,1,14,67,5,5,10
20032004,"Stephane Quintal","Quintal","Stephane","MTL","D","R","1968-10-22","Boucherville","CAN","QC","CAN",75,233,1987,1,14,73,3,5,8
20022003,"Karel Rachunek","Rachunek","Karel","OTT","D","R","1979-08-27","Zlin","CZE",NA,"CZE",74,220,1997,9,229,58,4,25,29
20032004,"Karel Rachunek","Rachunek","Karel","OTT, NYR","D","R","1979-08-27","Zlin","CZE",NA,"CZE",74,220,1997,9,229,72,2,19,21
20062007,"Karel Rachunek","Rachunek","Karel","NYR","D","R","1979-08-27","Zlin","CZE",NA,"CZE",74,220,1997,9,229,66,6,20,26
20072008,"Karel Rachunek","Rachunek","Karel","NJD","D","R","1979-08-27","Zlin","CZE",NA,"CZE",74,220,1997,9,229,47,4,9,13
20132014,"Jonathan Racine","Racine","Jonathan","FLA","D","L","1993-05-28","Montreal","CAN","QC","CAN",74,194,2011,3,87,1,0,0,0
20022003,"Branko Radivojevic","Radivojevic","Branko","PHX","R","R","1980-11-24","Piestany","SVK",NA,"SVK",72,208,1999,3,93,79,12,15,27
20032004,"Branko Radivojevic","Radivojevic","Branko","PHX, PHI","R","R","1980-11-24","Piestany","SVK",NA,"SVK",72,208,1999,3,93,77,10,22,32
20052006,"Branko Radivojevic","Radivojevic","Branko","PHI","R","R","1980-11-24","Piestany","SVK",NA,"SVK",72,208,1999,3,93,64,8,6,14
20062007,"Branko Radivojevic","Radivojevic","Branko","MIN","R","R","1980-11-24","Piestany","SVK",NA,"SVK",72,208,1999,3,93,82,11,13,24
20072008,"Branko Radivojevic","Radivojevic","Branko","MIN","R","R","1980-11-24","Piestany","SVK",NA,"SVK",72,208,1999,3,93,73,7,10,17
20062007,"Alexander Radulov","Radulov","Alexander","NSH","R","L","1986-07-05","NizhnyTagil","RUS",NA,"RUS",74,205,2004,1,15,64,18,19,37
20072008,"Alexander Radulov","Radulov","Alexander","NSH","R","L","1986-07-05","NizhnyTagil","RUS",NA,"RUS",74,205,2004,1,15,81,26,32,58
20112012,"Alexander Radulov","Radulov","Alexander","NSH","R","L","1986-07-05","NizhnyTagil","RUS",NA,"RUS",74,205,2004,1,15,9,3,4,7
20162017,"Alexander Radulov","Radulov","Alexander","MTL","R","L","1986-07-05","NizhnyTagil","RUS",NA,"RUS",74,205,2004,1,15,58,14,28,42
20022003,"Igor Radulov","Radulov","Igor","CHI","L","L","1982-08-23","NizhnyNovgorod","RUS",NA,"RUS",73,186,2000,3,74,7,5,0,5
20032004,"Igor Radulov","Radulov","Igor","CHI","L","L","1982-08-23","NizhnyNovgorod","RUS",NA,"RUS",73,186,2000,3,74,36,4,7,11
20082009,"Nate Raduns","Raduns","Nate","PHI","R","R","1984-05-17","SaukRapids","USA","MN","USA",75,212,NA,NA,NA,1,0,0,0
20022003,"Brian Rafalski","Rafalski","Brian","NJD","D","R","1973-09-28","Dearborn","USA","MI","USA",70,194,NA,NA,NA,79,3,37,40
20032004,"Brian Rafalski","Rafalski","Brian","NJD","D","R","1973-09-28","Dearborn","USA","MI","USA",70,194,NA,NA,NA,69,6,30,36
20052006,"Brian Rafalski","Rafalski","Brian","NJD","D","R","1973-09-28","Dearborn","USA","MI","USA",70,194,NA,NA,NA,82,6,43,49
20062007,"Brian Rafalski","Rafalski","Brian","NJD","D","R","1973-09-28","Dearborn","USA","MI","USA",70,194,NA,NA,NA,82,8,47,55
20072008,"Brian Rafalski","Rafalski","Brian","DET","D","R","1973-09-28","Dearborn","USA","MI","USA",70,194,NA,NA,NA,73,13,42,55
20082009,"Brian Rafalski","Rafalski","Brian","DET","D","R","1973-09-28","Dearborn","USA","MI","USA",70,194,NA,NA,NA,78,10,49,59
20092010,"Brian Rafalski","Rafalski","Brian","DET","D","R","1973-09-28","Dearborn","USA","MI","USA",70,194,NA,NA,NA,78,8,34,42
20102011,"Brian Rafalski","Rafalski","Brian","DET","D","R","1973-09-28","Dearborn","USA","MI","USA",70,194,NA,NA,NA,63,4,44,48
20132014,"Michael Raffl","Raffl","Michael","PHI","L","L","1988-12-01","Villach","AUT",NA,"AUT",72,200,NA,NA,NA,68,9,13,22
20142015,"Michael Raffl","Raffl","Michael","PHI","L","L","1988-12-01","Villach","AUT",NA,"AUT",72,200,NA,NA,NA,67,21,7,28
20152016,"Michael Raffl","Raffl","Michael","PHI","L","L","1988-12-01","Villach","AUT",NA,"AUT",72,200,NA,NA,NA,82,13,18,31
20162017,"Michael Raffl","Raffl","Michael","PHI","L","L","1988-12-01","Villach","AUT",NA,"AUT",72,200,NA,NA,NA,49,8,3,11
20022003,"Marcus Ragnarsson","Ragnarsson","Marcus","SJS, PHI","D","L","1971-08-13","Ostervala","SWE",NA,"SWE",73,215,1992,5,99,68,3,13,16
20032004,"Marcus Ragnarsson","Ragnarsson","Marcus","PHI","D","L","1971-08-13","Ostervala","SWE",NA,"SWE",73,215,1992,5,99,70,7,9,16
20122013,"Rickard Rakell","Rakell","Rickard","ANA","C","R","1993-05-05","Sundbyberg","SWE",NA,"SWE",74,201,2011,1,30,4,0,0,0
20132014,"Rickard Rakell","Rakell","Rickard","ANA","C","R","1993-05-05","Sundbyberg","SWE",NA,"SWE",74,201,2011,1,30,18,0,4,4
